StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
AP001,11/24/2017 17:00,60.5,98,2.35,30.8,18.25,8.5,0.1,11.85,126.4,0.1,6.1,0.1,,
AP001,11/24/2017 18:00,65.5,111.25,2.7,24.2,15.07,9.77,0.1,13.17,117.12,0.1,6.25,0.15,,
AP001,11/24/2017 19:00,80,132,2.1,25.18,15.15,12.02,0.1,12.08,98.98,0.2,5.98,0.18,,
AP001,11/24/2017 20:00,81.5,133.25,1.95,16.25,10.23,11.58,0.1,10.47,112.2,0.2,6.72,0.1,,
AP001,11/24/2017 21:00,75.25,116,1.43,17.48,10.43,12.03,0.1,9.12,106.35,0.2,5.75,0.08,,
AP001,11/24/2017 22:00,69.25,108.25,0.7,18.47,10.38,13.8,0.1,9.25,91.1,0.2,5.02,0,,
AP001,11/24/2017 23:00,67.5,111.5,1.05,12.15,7.3,17.65,0.1,9.4,112.7,0.2,5.6,0.1,,
AP001,11/25/2017 0:00,68,111,1.25,14.12,8.5,20.28,0.1,8.9,116.12,0.2,5.55,0.05,,
AP001,11/25/2017 1:00,73,102,0.3,14.3,7.9,11.5,0.3,11.8,121.5,0.2,6.6,0,,
AP001,11/25/2017 2:00,81,123,0.8,24.85,13.88,10.28,0.1,11.62,83.8,0.23,6.77,0.1,,
AP001,11/25/2017 3:00,82.5,122.75,1.25,21.82,12.65,10.18,0.1,12.7,87.25,0.2,5.98,0.08,,
AP001,11/25/2017 4:00,77.5,112.5,0.5,23.5,12.9,8.9,0.1,11.58,76.45,0.2,6.02,0,,
AP001,11/25/2017 5:00,77,112.5,1.3,23.58,13.6,8.75,0.1,11.1,101.93,0.2,7.68,0.1,,
AP001,11/25/2017 6:00,80.75,122,1.08,19.2,11.08,9.3,0.1,12.58,107.77,0.2,8.32,0.1,,
AP001,11/25/2017 7:00,83,137,2.12,26.03,15.62,7.73,0.1,12.75,93.57,0.28,11.88,0.1,,
AP001,11/25/2017 8:00,,,,,,,,,,,,,,
AP001,11/25/2017 9:00,104,148.5,1.93,23,13.75,9.8,0.1,15.3,117.62,0.3,10.4,0.23,155,Moderate
AP001,11/25/2017 10:00,94.5,142,1.33,16.25,9.75,9.65,0.1,17,136.23,0.28,7.1,0.15,159,Moderate
AP001,11/25/2017 11:00,82.75,126.5,1.47,14.83,9.07,9.7,0.1,15.4,149.92,0.2,4.55,0.08,173,Moderate
AP001,11/25/2017 12:00,79,124,5.3,21.15,15.53,9.4,0.1,,156.8,0.2,4,0,184,Moderate
AP001,11/25/2017 13:00,,,,,,,,,,,,,184,Moderate
AP001,11/25/2017 14:00,68.5,117,1.35,13.6,8.35,7.4,0.1,21.8,161.7,0.1,2.3,0,191,Moderate
AP001,11/25/2017 15:00,69.25,112.25,1.52,11.8,7.55,9.25,0.1,21.38,161.68,0.1,2.35,0,191,Moderate
AP001,11/25/2017 16:00,70,107,2.8,30.33,18.4,6.15,0.1,18.9,147.97,0.1,3.7,0,191,Moderate
AP001,11/25/2017 17:00,72.75,120.25,1.5,26.72,15.45,10.78,0.1,16.03,137.2,0.1,5.7,0.03,191,Moderate
AP001,11/25/2017 18:00,81.5,134.75,1.1,18.78,10.88,14.73,0.1,12.93,146.03,0.2,7.15,0.1,191,Moderate
AP001,11/25/2017 19:00,85,142.5,1.62,26.2,15.27,14.5,0.2,12.9,123,0.2,7.15,0,191,Moderate
AP001,11/25/2017 20:00,91.5,145.75,0.98,18.88,10.83,14.12,0.2,15.22,146.52,0.2,8.1,0.05,191,Moderate
AP001,11/25/2017 21:00,92.5,131.25,0.55,21.35,11.8,12.23,0.1,17.45,149.45,0.23,7.72,0.1,191,Moderate
AP001,11/25/2017 22:00,89.25,123.5,0.65,11.55,6.68,10.85,0.1,22.15,158.75,0.2,7.92,0.05,191,Moderate
AP001,11/25/2017 23:00,87.5,121,0.9,29.1,16.25,10.28,0.1,20.5,114.67,0.2,5.97,0.1,186,Moderate
AP001,11/26/2017 0:00,97,135.75,1.13,19.8,11.45,11.83,0.1,21.57,141.6,0.25,7.58,0.2,186,Moderate
AP001,11/26/2017 1:00,91.5,131.75,0.4,18.07,9.9,11.32,0.1,15.83,138.65,0.23,6.18,0.1,186,Moderate
AP001,11/26/2017 2:00,85.5,125.25,0.55,17.85,9.95,13.1,0.1,14.08,140.63,0.23,6.8,0.1,186,Moderate
AP001,11/26/2017 3:00,88.25,131.25,0.18,17.8,9.55,12.75,0.13,14.02,120.55,0.2,6.5,0,186,Moderate
AP001,11/26/2017 4:00,85,122.25,0.25,15.13,8.23,10.35,0.1,14.23,110.27,0.23,6.62,0.03,186,Moderate
AP001,11/26/2017 5:00,91,129,0.13,16.58,8.9,9.85,0.1,15.9,132.78,0.3,8.72,0.1,186,Moderate
AP001,11/26/2017 6:00,98.25,137.75,0.38,31.75,17.18,9,0.1,12.12,89.2,0.33,14.33,0.1,186,Moderate
AP001,11/26/2017 7:00,103,144.75,1.37,40.5,22.7,9.67,0.1,10.42,36.75,0.3,12.4,0.1,189,Moderate
AP001,11/26/2017 8:00,97.75,143,2,38.48,22.12,10.73,0.1,16.12,92.12,0.3,11.03,0.15,191,Moderate
AP001,11/26/2017 9:00,96.25,143.25,1.4,19.15,11.33,11.85,0.1,27.35,150.92,0.25,10.65,0.15,189,Moderate
AP001,11/26/2017 10:00,64.75,126,1.22,20.28,11.8,10.55,0.1,45.65,161.2,0.2,7.08,0.08,190,Moderate
AP001,11/26/2017 11:00,21,122.5,1.35,14.78,8.93,10.4,0.1,31.1,176.4,0.2,5.12,0.08,221,Poor
AP001,11/26/2017 12:00,70.25,110.25,1.57,28.1,16.22,6.2,0.1,107.92,149.47,0.2,5.05,0,221,Poor
AP001,11/26/2017 13:00,64,105,1.5,20.38,12.05,7.65,0.1,98.58,142.1,0.1,4.25,0,221,Poor
AP001,11/26/2017 14:00,60.5,103.75,1.75,23.83,14.15,8.9,0.1,62.57,145.05,0.1,3.77,0.03,221,Poor
AP001,11/26/2017 15:00,57,96.5,1.35,17.02,10.15,9.92,0.1,43.23,148,0.1,5.1,0,221,Poor
AP001,11/26/2017 16:00,53.25,87.25,1.4,13.93,8.53,9.47,0.1,13.22,155.3,0.1,6.02,0.03,221,Poor
AP001,11/26/2017 17:00,59.5,92.5,1.32,16.1,9.65,9.45,0.1,11.45,143.05,0.1,6.38,0,221,Poor
AP001,11/26/2017 18:00,61,104.25,1.15,25.38,14.45,12.08,0.1,11.47,125.92,0.15,7.9,0.03,221,Poor
AP001,11/26/2017 19:00,72.5,134.75,0.75,31.43,17.3,11.35,0.13,13.1,97.98,0.23,8.9,0.08,181,Moderate
AP001,11/26/2017 20:00,80,159.5,3.97,41.65,25.4,11.25,0.18,12.47,70.07,0.3,9.22,0.1,181,Moderate
AP001,11/26/2017 21:00,84,160,0.73,48.07,26.2,11.2,0.5,12.1,56.85,0.28,9.58,0.1,181,Moderate
AP001,11/26/2017 22:00,95.75,172.75,1.35,34.12,19.25,9.83,0.53,10.23,48.52,0.35,10.65,0.15,181,Moderate
AP001,11/26/2017 23:00,102.75,178.5,2.93,53.72,30.97,8,0.1,12.42,45.08,0.33,10.92,0.3,181,Moderate
AP001,11/27/2017 0:00,124.75,207,1.78,51.25,28.7,9.7,0.08,12,54.87,0.4,10.95,0.4,165,Moderate
AP001,11/27/2017 1:00,115.25,169.5,1.05,26.75,15.08,12.33,0.1,7.8,72.55,0.4,9.45,0.33,168,Moderate
AP001,11/27/2017 2:00,96.5,136,0.58,22.75,12.58,11.3,0.1,8.33,75.95,0.38,7.85,0.2,170,Moderate
AP001,11/27/2017 3:00,93.75,132,0.65,18.08,10.1,12.98,0.18,7.53,77.92,0.4,8.8,0.1,171,Moderate
AP001,11/27/2017 4:00,98.25,136.75,0.33,21.37,11.62,19.05,0.13,5.78,75.95,0.4,9.1,0.08,172,Moderate
AP001,11/27/2017 5:00,96.75,133.75,0.35,21.68,11.8,13.05,0.2,7,109.78,0.38,9.45,0.05,173,Moderate
AP001,11/27/2017 6:00,99,136,0.77,19.9,11.23,12.58,0.1,7.48,121.53,0.3,8.6,0.1,173,Moderate
AP001,11/27/2017 7:00,99.75,136,2.05,34.68,20.12,14.53,0.1,6.8,34.78,0.3,7.98,0.1,173,Moderate
AP001,11/27/2017 8:00,98,142,7.05,35.6,24.67,14.47,0.1,6,21.55,0.33,8.6,0.15,173,Moderate
AP001,11/27/2017 9:00,95,150.5,2.93,26.23,16.32,15.75,0.1,8.92,118.08,0.35,9.5,0.23,173,Moderate
AP001,11/27/2017 10:00,84.25,136.25,1.7,18.37,11.17,14.75,0.1,12.05,160.73,0.28,8.2,0.13,189,Moderate
AP001,11/27/2017 11:00,77,120.25,1.45,18.4,10.98,14.33,0.1,21.65,174.45,0.23,5.07,0.1,216,Poor
AP001,11/27/2017 12:00,71,115,3.7,35.1,21.7,12.28,0.1,,143.1,0.2,4.38,0,216,Poor
AP001,11/27/2017 13:00,63.5,109,79.87,76.3,105.52,2.37,0.1,114.75,158.27,0.18,4.83,0,216,Poor
AP001,11/27/2017 14:00,65,118.5,1.4,26.05,15,17.35,0.13,88.42,178.88,0.18,5.1,0.05,227,Poor
AP001,11/27/2017 15:00,65.25,111,2.07,32.22,18.82,12.58,0.1,104.4,165.62,0.13,5.95,0.08,227,Poor
AP001,11/27/2017 16:00,66,111,4.4,39.7,24.7,10.1,0.1,118.5,156.8,0.1,5.9,0,227,Poor
AP001,11/27/2017 17:00,,,,,,,,,,,,,227,Poor
AP001,11/27/2017 18:00,,,,,,,,,,,,,227,Poor
AP001,11/27/2017 19:00,,,,,,,,,,,,,227,Poor
AP001,11/27/2017 20:00,,,,,,,,,,,,,227,Poor
AP001,11/27/2017 21:00,,,,,,,,,,,,,227,Poor
AP001,11/27/2017 22:00,,,,,,,,,,,,,198,Moderate
AP001,11/27/2017 23:00,,,,,,,,,,,,,196,Moderate
AP001,11/28/2017 0:00,,,,,,,,,,,,,188,Moderate
AP001,11/28/2017 1:00,,,,,,,,,,,,,,
AP001,11/28/2017 2:00,,,,,,,,,,,,,,
AP001,11/28/2017 3:00,,,,,,,,,,,,,,
AP001,11/28/2017 4:00,,,,,,,,,,,,,,
AP001,11/28/2017 5:00,,,,,,,,,,,,,,
AP001,11/28/2017 6:00,,,,,,,,,,,,,,
AP001,11/28/2017 7:00,,,,,,,,,,,,,,
AP001,11/28/2017 8:00,,,,,,,,,,,,,,
AP001,11/28/2017 9:00,,,,,,,,,,,,,,
AP001,11/28/2017 10:00,,,,,,,,,,,,,,
AP001,11/28/2017 11:00,,,,,,,,,,,,,,
AP001,11/28/2017 12:00,,,,,,,,,,,,,,
AP001,11/28/2017 13:00,59,97.5,1.8,21.2,12.75,14,0.1,23.7,179.35,0.15,2.9,0,,
AP001,11/28/2017 14:00,59.25,97.5,2.2,20.33,12.58,16.45,0.08,26.4,181.3,0.13,3.23,0,,
AP001,11/28/2017 15:00,59.5,94.25,1.8,20.2,12.2,11.23,0.1,28.6,189.15,0.1,3.98,0,,
AP001,11/28/2017 16:00,58.25,91,2.43,23.45,14.45,10.55,0.1,30.7,194.02,0.1,4,0,,
AP001,11/28/2017 17:00,58.5,97,2.22,24.1,14.65,11.17,0.1,29.25,182.78,0.1,4.4,0.03,,
AP001,11/28/2017 18:00,58.75,102,1.8,35.4,20.3,8.78,0.1,17.17,108.27,0.15,4.15,0.08,,
AP001,11/28/2017 19:00,64,117,2.2,29.37,17.38,8.6,0.1,12,98.98,0.2,4.5,0.1,,
AP001,11/28/2017 20:00,66,115,9.5,63.95,41.75,7.98,0.1,11.05,61.23,0.25,6.4,0.25,,
AP001,11/28/2017 21:00,71.5,124.25,1.37,19.7,11.6,11.35,0.08,9.88,117.1,0.2,7.38,0.13,,
AP001,11/28/2017 22:00,77.5,105.5,1.25,22.45,12.92,10.33,0.1,10.55,111.23,0.2,7.33,0.1,,
AP001,11/28/2017 23:00,73.75,104,1.55,28.57,16.48,15.2,0,9.7,96.55,0.28,6.9,0.1,,
AP001,11/29/2017 0:00,75.25,113.5,0.98,19.43,11.12,16.45,0.33,9.1,94.07,0.23,6.9,0.05,,
AP001,11/29/2017 1:00,75.25,115,1.15,18.18,10.62,20.55,0.2,7.65,94.05,0.3,7.18,0.08,,
AP001,11/29/2017 2:00,85,124,0.68,20.53,11.48,15.17,0.28,8.65,87.22,0.3,7.65,0.1,,
AP001,11/29/2017 3:00,99,151.75,0.75,17.85,10.13,11.55,0.1,10.02,71.05,0.3,8.57,0.13,,
AP001,11/29/2017 4:00,110.5,150.25,0.25,14.75,8.02,10.88,0.1,9.1,81.35,0.3,6.77,0.1,140,Moderate
AP001,11/29/2017 5:00,102.5,140.5,0.48,14.47,8.1,11.9,0.1,9.67,106.3,0.3,5.67,0.1,146,Moderate
AP001,11/29/2017 6:00,105.5,140.5,0.35,15.37,8.25,13.88,0.1,10.08,101.45,0.3,6,0.1,152,Moderate
AP001,11/29/2017 7:00,103.5,137,2.37,35.1,20.6,17.78,0.1,10.7,80.38,0.3,5.3,0.1,157,Moderate
AP001,11/29/2017 8:00,95,142.75,3.4,33.67,20.68,14.95,0.2,14.47,88.2,0.3,6.4,0.13,160,Moderate
AP001,11/29/2017 9:00,96.75,144.75,3.47,28.15,17.83,17.95,0.5,14.15,105.85,0.3,5.98,0.1,163,Moderate
AP001,11/29/2017 10:00,80.25,122,3.25,22.62,14.7,10.25,0.3,14.6,117.13,0.25,5.47,0.1,163,Moderate
AP001,11/29/2017 11:00,61,101.25,1.97,13.97,9.08,10.03,0.1,10.9,128.88,0.15,3,0.05,160,Moderate
AP001,11/29/2017 12:00,37,75,2.2,10.08,7.15,7.65,0.1,,126.9,0.1,1.7,0,155,Moderate
AP001,11/29/2017 13:00,,,82.8,60.2,99.35,,0.1,10.92,127.42,0.1,1.45,0,157,Moderate
AP001,11/29/2017 14:00,31.75,63.25,2.15,12.7,8.5,8.63,0.1,11.88,137.7,0.1,1.63,0,155,Moderate
AP001,11/29/2017 15:00,37,67.25,1.57,14.35,8.87,7.9,0.1,11.85,153.85,0.1,1.78,0,179,Moderate
AP001,11/29/2017 16:00,48.75,81.5,2.65,20.15,12.88,11.67,0.1,10.75,164.62,0.1,2.12,0,195,Moderate
AP001,11/29/2017 17:00,59.25,100.5,1.35,26.2,15.02,12.8,0.25,11.55,165.12,0.2,3.25,0,196,Moderate
AP001,11/29/2017 18:00,69.5,125.5,3.08,36.67,22.02,10.87,0.25,12.75,141.12,0.2,4.5,0.05,196,Moderate
AP001,11/29/2017 19:00,75.25,146.25,1.42,31.68,17.97,9.8,0.1,11.17,111.7,0.2,5.25,0.25,196,Moderate
AP001,11/29/2017 20:00,57.5,120.25,2.02,19.97,12.25,8.57,0.1,7.57,96.05,0.15,4.58,0.08,196,Moderate
AP001,11/29/2017 21:00,47,83.25,1.45,11.48,7.28,7.98,0.1,7.6,104.88,0.1,4.55,0.03,196,Moderate
AP001,11/29/2017 22:00,49.25,84,1.15,14.05,8.4,8.55,0.1,8.88,95.52,0.13,3.9,0.03,196,Moderate
AP001,11/29/2017 23:00,65,111.25,4.55,45.3,27.78,15.97,0.1,8.72,52.93,0.25,3.35,0.23,196,Moderate
AP001,11/30/2017 0:00,72.75,132.75,0.38,22.4,12.2,16.12,0.3,8.58,79.38,0.3,4.43,0.08,196,Moderate
AP001,11/30/2017 1:00,70.5,118.5,1.47,21.55,12.65,12.33,0.45,10.35,81.33,0.23,5.2,0.23,160,Moderate
AP001,11/30/2017 2:00,86,139.5,0.85,19.85,11.25,12.18,0.1,13.5,87.72,0.2,5.73,0.15,141,Moderate
AP001,11/30/2017 3:00,94.25,141.5,0.45,19.3,10.65,11.2,0.08,13.4,77.42,0.28,5.58,0.1,140,Moderate
AP001,11/30/2017 4:00,84,122.25,0.78,17.5,9.98,10.88,0.1,14.25,78.9,0.2,4.7,0.08,136,Moderate
AP001,11/30/2017 5:00,76,111.25,0.1,14.98,8,10.35,0.1,12.9,103.88,0.2,4.73,0,132,Moderate
AP001,11/30/2017 6:00,70.25,103.5,1.43,18.03,10.77,10.2,0.1,12.82,98,0.18,4.77,0.03,127,Moderate
AP001,11/30/2017 7:00,74,110.25,2.98,36.93,22.1,9.73,0.1,13.6,82.8,0.2,4.53,0.08,123,Moderate
AP001,11/30/2017 8:00,79.5,124,2.22,26.42,15.87,11.05,0.1,15.87,100.45,0.2,4.52,0.18,121,Moderate
AP001,11/30/2017 9:00,68,115.75,1.88,20.97,12.67,11.35,0.1,18.4,113.67,0.2,4.05,0.15,120,Moderate
AP001,11/30/2017 10:00,63.75,107.5,1.9,14.03,9,11.83,0.1,19.25,136.25,0.15,2.88,0.05,153,Moderate
AP001,11/30/2017 11:00,59.75,102.5,1.65,17.07,10.4,10.62,0.1,17.27,142.58,0.1,1.75,0,163,Moderate
AP001,11/30/2017 12:00,59.75,102.5,2.53,16.25,10.68,9.48,0.1,,149.95,0.1,1.58,0,173,Moderate
AP001,11/30/2017 13:00,60.75,104.25,81.25,60.75,98.4,2.98,0.1,17.5,148.97,0.1,2.05,0,173,Moderate
AP001,11/30/2017 14:00,58.75,97.75,1.12,14.55,8.65,11.28,0.1,16.45,154.35,0.1,2.22,0,180,Moderate
AP001,11/30/2017 15:00,61.25,101,1.27,13.53,8.23,11.77,0.1,16.1,161.22,0.1,2.52,0.03,190,Moderate
AP001,11/30/2017 16:00,53.75,95.75,1.12,14.28,8.5,10.32,0.1,15.62,156.3,0.1,2.27,0,190,Moderate
AP001,11/30/2017 17:00,60.5,106,1.03,16.72,9.72,11.15,0.1,14.75,163.15,0.13,2.02,0,193,Moderate
AP001,11/30/2017 18:00,78,136.5,2.07,26.88,15.93,10.77,0.1,15.4,159.25,0.2,2.37,0.13,193,Moderate
AP001,11/30/2017 19:00,85.75,152,1.52,16.25,9.88,11.55,0.1,12.65,127.38,0.2,3.18,0.08,193,Moderate
AP001,11/30/2017 20:00,70,129.75,1.37,16.7,9.98,10.9,0.1,10.98,107.3,0.1,3.32,0,193,Moderate
AP001,11/30/2017 21:00,61,99,1.37,10.8,6.87,11.37,0.1,11.03,117.12,0.1,3.58,0,193,Moderate
AP001,11/30/2017 22:00,60,98.75,1.27,10.35,6.55,11.98,0.1,11.08,112.67,0.1,3.57,0,193,Moderate
AP001,11/30/2017 23:00,67,104.25,0.5,17.88,9.98,11.4,0.1,11.92,94.07,0.15,2.98,0.08,193,Moderate
AP001,12/1/2017 0:00,70,114,1.22,21.4,12.35,13.12,0.1,12.05,76.45,0.2,2.85,0.13,193,Moderate
AP001,12/1/2017 1:00,83,122.5,0.72,13.93,8,16.7,0.1,9.88,102.9,0.28,3.45,0.08,187,Moderate
AP001,12/1/2017 2:00,77.25,110.25,0.2,10.77,5.9,14.52,0.13,9.9,111.72,0.2,3.38,0,140,Moderate
AP001,12/1/2017 3:00,89,116,0.62,13.7,7.72,16.03,0.13,10.15,90.68,0.2,3.27,0,132,Moderate
AP001,12/1/2017 4:00,93.25,121,0.03,14.12,7.45,12.17,0.1,14.25,84.75,0.2,3.18,0,133,Moderate
AP001,12/1/2017 5:00,84.75,113.5,0.25,12.2,6.7,10.38,0.1,15.6,103.88,0.2,2.55,0,135,Moderate
AP001,12/1/2017 6:00,73.75,101,0.83,17.9,10.17,9.15,0.1,16.22,91.12,0.15,2.22,0,135,Moderate
AP001,12/1/2017 7:00,71.75,108.75,3.12,28.7,17.78,9.17,0.1,14.47,75.48,0.2,3.88,0.08,135,Moderate
AP001,12/1/2017 8:00,77.25,122.75,2.83,28.52,17.5,10.42,0.1,15.95,80.83,0.2,4.95,0.15,134,Moderate
AP001,12/1/2017 9:00,75.5,119,2.4,19.12,12.12,10.38,0.1,19.25,106.32,0.2,4,0.13,135,Moderate
AP001,12/1/2017 10:00,66,108,1.62,13.52,8.53,10.32,0.1,20.2,140.6,0.2,2.72,0.08,160,Moderate
AP001,12/1/2017 11:00,60.25,103.75,0.83,13.87,8.05,10.75,0.1,15.22,148.95,0.13,1.5,0,172,Moderate
AP001,12/1/2017 12:00,60.75,106.75,2.05,12.15,8.1,8.75,0.1,,149.95,0.1,1.53,0,173,Moderate
AP001,12/1/2017 13:00,58.25,98.25,79.98,63.35,98.67,2.37,0.1,15.98,152.37,0.1,1.77,0,177,Moderate
AP001,12/1/2017 14:00,54.5,92.75,1.2,12.7,7.77,11.25,0.1,15.8,153.85,0.1,1.92,0,179,Moderate
AP001,12/1/2017 15:00,60.5,96.5,1.08,16.25,9.5,11.1,0.1,17.15,167.1,0.1,2.12,0,199,Moderate
AP001,12/1/2017 16:00,68.75,115.5,1.4,17.6,10.48,12,0.08,18.72,185.7,0.18,2.3,0,244,Poor
AP001,12/1/2017 17:00,82.25,134.75,0.97,19.52,11.15,15.33,0.08,14.78,191.6,0.2,2.15,0,259,Poor
AP001,12/1/2017 18:00,95,149.75,1.87,29.95,17.45,11.7,0.13,15.33,162.67,0.15,2.55,0.05,259,Poor
AP001,12/1/2017 19:00,100.25,152.5,1.38,13.73,8.38,8.83,0.1,10.75,132.78,0.23,4.07,0.13,259,Poor
AP001,12/1/2017 20:00,60.25,95.5,0.88,9.85,5.97,8.23,0.1,8.92,136.7,0.13,3.18,0,259,Poor
AP001,12/1/2017 21:00,56.5,84.5,1.2,12.1,7.4,8.27,0.1,9.1,131.32,0.1,2.72,0,259,Poor
AP001,12/1/2017 22:00,68,103,1.45,18.02,10.75,10.48,0.1,9.5,106.35,0.18,2.82,0.05,259,Poor
AP001,12/1/2017 23:00,88.25,135.25,1.75,30.03,17.4,11.35,0.1,10.45,87.2,0.25,3.38,0.18,259,Poor
AP001,12/2/2017 0:00,92,135.5,0.5,19.83,10.92,11.58,0.1,11.65,103.38,0.2,4.4,0.13,259,Poor
AP001,12/2/2017 1:00,95.75,136.25,0.5,17.15,9.53,12.67,0.1,12.1,105.85,0.2,4.83,0.1,192,Moderate
AP001,12/2/2017 2:00,91.5,133.25,0.1,18.75,10,12.45,0.1,11.58,99.48,0.2,4.43,0.1,154,Moderate
AP001,12/2/2017 3:00,105.5,142,,15.03,7.92,12.97,0.1,12.07,81.85,0.25,3.23,0.05,156,Moderate
AP001,12/2/2017 4:00,106,139.25,0.1,14.1,7.55,12.6,0.1,15.15,86.23,0.3,1.6,0,157,Moderate
AP001,12/2/2017 5:00,85.5,121.25,0.2,13.62,7.4,11.35,0.1,17.08,113.17,0.28,1.28,0,158,Moderate
AP001,12/2/2017 6:00,80,114,0.97,14.27,8.35,11.4,0.1,18.12,109.28,0.25,1.38,0,158,Moderate
AP001,12/2/2017 7:00,82.5,121.75,2.97,35.22,21.18,10.15,0.1,15.58,86.73,0.23,2.18,0.08,160,Moderate
AP001,12/2/2017 8:00,82.25,133.5,2.5,24.32,14.95,10.98,0.1,15.48,103.9,0.2,3.4,0.1,161,Moderate
AP001,12/2/2017 9:00,75.75,129.5,1.45,14.97,9.18,10.85,0.1,18.2,141.6,0.2,2.4,0.05,161,Moderate
AP001,12/2/2017 10:00,70.5,115,1.7,15.92,9.88,10.4,0.1,18.45,150.92,0.2,1.3,0.05,175,Moderate
AP001,12/2/2017 11:00,66,121,1.7,18.1,11.05,9.9,0.1,17.15,155.8,0.2,1.3,0,182,Moderate
AP001,12/2/2017 12:00,62.25,118.5,2.27,17.78,11.28,7.65,0.1,125.3,147.97,0.2,1.37,0,182,Moderate
AP001,12/2/2017 13:00,57.5,104.25,149.2,117.72,182.55,,0.1,14.95,145.03,0.15,1.7,0,182,Moderate
